cnae,descricao,secao_id,secao,divisao_id,classe_id,anexo_base,anexo_just,fator_r,aliquota_inicial,contabilizei_atende,contabilizei_just
4665600,COMÉRCIO ATACADISTA DE MÁQUINAS E EQUIPAMENTOS PARA USO COMERCIAL; PARTES E PEÇAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46656,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4669901,COMÉRCIO ATACADISTA DE BOMBAS E COMPRESSORES; PARTES E PEÇAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46699,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4741500,COMÉRCIO VAREJISTA DE TINTAS E MATERIAIS PARA PINTURA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47415,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4669999,COMÉRCIO ATACADISTA DE OUTRAS MÁQUINAS E EQUIPAMENTOS NÃO ESPECIFICADOS ANTERIORMENTE; PARTES E PEÇAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46699,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4671100,COMÉRCIO ATACADISTA DE MADEIRA E PRODUTOS DERIVADOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46711,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4672900,COMÉRCIO ATACADISTA DE FERRAGENS E FERRAMENTAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46729,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4673700,COMÉRCIO ATACADISTA DE MATERIAL ELÉTRICO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46737,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4674500,COMÉRCIO ATACADISTA DE CIMENTO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46745,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4679603,"COMÉRCIO ATACADISTA DE VIDROS, ESPELHOS E VITRAIS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46796,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4679604,COMÉRCIO ATACADISTA ESPECIALIZADO DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46796,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4681801,"COMÉRCIO ATACADISTA DE ÁLCOOL CARBURANTE, BIODIESEL, GASOLINA E DEMAIS DERIVADOS DE PETRÓLEO, EXCETO LUBRIFICANTES, NÃO REALIZADO POR TRANSPORTADOR RETALHISTA (T.R.R.)",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46818,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4681802,COMÉRCIO ATACADISTA DE COMBUSTÍVEIS REALIZADO POR TRANSPORTADOR RETALHISTA (T.R.R.),G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46818,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4681803,"COMÉRCIO ATACADISTA DE COMBUSTÍVEIS DE ORIGEM VEGETAL, EXCETO ÁLCOOL CARBURANTE",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46818,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4681804,COMÉRCIO ATACADISTA DE COMBUSTÍVEIS DE ORIGEM MINERAL EM BRUTO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46818,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4681805,COMÉRCIO ATACADISTA DE LUBRIFICANTES,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46818,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4682600,COMÉRCIO ATACADISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP),G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46826,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4683400,"COMÉRCIO ATACADISTA DE DEFENSIVOS AGRÍCOLAS, ADUBOS, FERTILIZANTES E CORRETIVOS DO SOLO",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46834,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4684201,COMÉRCIO ATACADISTA DE RESINAS E ELASTÔMEROS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46842,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4684202,COMÉRCIO ATACADISTA DE SOLVENTES,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46842,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4684299,COMÉRCIO ATACADISTA DE OUTROS PRODUTOS QUÍMICOS E PETROQUÍMICOS NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46842,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4685100,"COMÉRCIO ATACADISTA DE PRODUTOS SIDERÚRGICOS E METALÚRGICOS, EXCETO PARA CONSTRUÇÃO",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46851,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4686901,COMÉRCIO ATACADISTA DE PAPEL E PAPELÃO EM BRUTO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46869,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4686902,COMÉRCIO ATACADISTA DE EMBALAGENS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46869,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4687701,COMÉRCIO ATACADISTA DE RESÍDUOS DE PAPEL E PAPELÃO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46877,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47211,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4687702,"COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS NÃO METÁLICOS, EXCETO DE PAPEL E PAPELÃO",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46877,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4687703,COMÉRCIO ATACADISTA DE RESÍDUOS E SUCATAS METÁLICOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46877,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4689301,"COMÉRCIO ATACADISTA DE PRODUTOS DA EXTRAÇÃO MINERAL, EXCETO COMBUSTÍVEIS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46893,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4689302,COMÉRCIO ATACADISTA DE FIOS E FIBRAS BENEFICIADOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46893,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4689399,COMÉRCIO ATACADISTA ESPECIALIZADO EM OUTROS PRODUTOS INTERMEDIÁRIOS NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46893,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4691500,"COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46915,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4692300,"COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE INSUMOS AGROPECUÁRIOS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46923,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4693100,"COMÉRCIO ATACADISTA DE MERCADORIAS EM GERAL, SEM PREDOMINÂNCIA DE ALIMENTOS OU DE INSUMOS AGROPECUÁRIOS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,46,46931,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4774100,COMÉRCIO VAREJISTA DE ARTIGOS DE ÓPTICA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47741,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4711301,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS   HIPERMERCADOS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47113,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4711302,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - SUPERMERCADOS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47113,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4712100,"COMÉRCIO VAREJISTA DE MERCADORIAS EM GERAL, COM PREDOMINÂNCIA DE PRODUTOS ALIMENTÍCIOS - MINIMERCADOS, MERCEARIAS E ARMAZÉNS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47121,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4713002,"LOJAS DE VARIEDADES, EXCETO LOJAS DE DEPARTAMENTOS OU MAGAZINES",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47130,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4721102,PADARIA E CONFEITARIA COM PREDOMINÂNCIA DE REVENDA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47211,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4721104,"COMÉRCIO VAREJISTA DE DOCES, BALAS, BOMBONS E SEMELHANTES",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47211,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4722901,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47229,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4722902,PEIXARIA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47229,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4723700,COMÉRCIO VAREJISTA DE BEBIDAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47237,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4729602,COMÉRCIO VAREJISTA DE MERCADORIAS EM LOJAS DE CONVENIÊNCIA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47296,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4729699,COMÉRCIO VAREJISTA DE PRODUTOS ALIMENTÍCIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTÍCIOS NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47296,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4731800,COMÉRCIO VAREJISTA DE COMBUSTÍVEIS PARA VEÍCULOS AUTOMOTORES,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47318,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4742300,COMÉRCIO VAREJISTA DE MATERIAL ELÉTRICO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47423,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4743100,COMÉRCIO VAREJISTA DE VIDROS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47431,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744001,COMÉRCIO VAREJISTA DE FERRAGENS E FERRAMENTAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744002,COMÉRCIO VAREJISTA DE MADEIRA E ARTEFATOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744003,COMÉRCIO VAREJISTA DE MATERIAIS HIDRÁULICOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744004,"COMÉRCIO VAREJISTA DE CAL, AREIA, PEDRA BRITADA, TIJOLOS E TELHAS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744006,COMÉRCIO VAREJISTA DE PEDRAS PARA REVESTIMENTO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4744099,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO EM GERAL,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47440,I,comércio (regra por seção),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4751201,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS E SUPRIMENTOS DE INFORMÁTICA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47512,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4751202,RECARGA DE CARTUCHOS PARA EQUIPAMENTOS DE INFORMÁTICA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47512,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4752100,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47521,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4753900,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIPAMENTOS DE ÁUDIO E VÍDEO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47539,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4754701,COMÉRCIO VAREJISTA DE MÓVEIS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47547,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4754702,COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47547,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4754703,COMÉRCIO VAREJISTA DE ARTIGOS DE ILUMINAÇÃO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47547,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4755501,COMÉRCIO VAREJISTA DE TECIDOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47555,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47555,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47555,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4756300,COMÉRCIO VAREJISTA ESPECIALIZADO DE INSTRUMENTOS MUSICAIS E ACESSÓRIOS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47563,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
5320201,SERVIÇOS DE MALOTE NÃO REALIZADOS PELO CORREIO NACIONAL,H,"Transporte, Armazenagem E Correio",53,53202,III/IV/V*,serviço — anexo exato depende da atividade + Fator R (determinar na camada fiscal),,,nao,divisão/classe recusada (mapeado das 17 categorias do suporte)
4757100,"COMÉRCIO VAREJISTA ESPECIALIZADO DE PEÇAS E ACESSÓRIOS PARA APARELHOS ELETROELETRÔNICOS PARA USO DOMÉSTICO, EXCETO INFORMÁTICA E COMUNICAÇÃO",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47571,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4759801,"COMÉRCIO VAREJISTA DE ARTIGOS DE TAPEÇARIA, CORTINAS E PERSIANAS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47598,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4759899,COMÉRCIO VAREJISTA DE OUTROS ARTIGOS DE USO PESSOAL E DOMÉSTICO NÃO ESPECIFICADOS ANTERIORMENTE,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47598,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4761001,COMÉRCIO VAREJISTA DE LIVROS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47610,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4761002,COMÉRCIO VAREJISTA DE JORNAIS E REVISTAS,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47610,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4761003,COMÉRCIO VAREJISTA DE ARTIGOS DE PAPELARIA,G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47610,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
4762800,"COMÉRCIO VAREJISTA DE DISCOS, CDS, DVDS E FITAS",G,Comércio; Reparação De Veículos Automotores E Motocicletas,47,47628,I,comércio (regra por seção),,,atende,presumido (serviço/comércio leve no Simples; validar)
